,labels,source,path
2728,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_fit_sad.wav
2729,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_puff_sad.wav
2730,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_said_sad.wav
2731,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_name_sad.wav
2732,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_five_sad.wav
2733,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_hash_sad.wav
2734,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_mouse_sad.wav
2735,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_germ_sad.wav
2736,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_ripe_sad.wav
2737,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_check_sad.wav
2738,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_goal_sad.wav
2739,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_fall_sad.wav
2740,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_bath_sad.wav
2741,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_get_sad.wav
2742,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_keep_sad.wav
2743,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_knock_sad.wav
2744,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_have_sad.wav
2745,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_reach_sad.wav
2746,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_south_sad.wav
2747,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_nice_sad.wav
2748,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_date_sad.wav
2749,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_calm_sad.wav
2750,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_should_sad.wav
2751,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_gap_sad.wav
2752,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_tell_sad.wav
2753,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_thought_sad.wav
2754,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_rot_sad.wav
2755,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_sail_sad.wav
2756,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_cause_sad.wav
2757,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_mess_sad.wav
2758,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_limb_sad.wav
2759,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_laud_sad.wav
2760,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_chalk_sad.wav
2761,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_youth_sad.wav
2762,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_jar_sad.wav
2763,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_cheek_sad.wav
2764,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_sell_sad.wav
2765,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_book_sad.wav
2766,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_jail_sad.wav
2767,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_live_sad.wav
2768,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_vote_sad.wav
2769,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_tire_sad.wav
2770,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_soap_sad.wav
2771,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_luck_sad.wav
2772,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_met_sad.wav
2773,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_rag_sad.wav
2774,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_haze_sad.wav
2775,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_dip_sad.wav
2776,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_dog_sad.wav
2777,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_keen_sad.wav
2778,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_long_sad.wav
2779,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_love_sad.wav
2780,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_food_sad.wav
2781,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_shawl_sad.wav
2782,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_gas_sad.wav
2783,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_dab_sad.wav
2784,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_beg_sad.wav
2785,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_chain_sad.wav
2786,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_gun_sad.wav
2787,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_raise_sad.wav
2788,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_pool_sad.wav
2789,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_jug_sad.wav
2790,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_hush_sad.wav
2791,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_cool_sad.wav
2792,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_team_sad.wav
2793,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_deep_sad.wav
2794,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_time_sad.wav
2795,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_pass_sad.wav
2796,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_door_sad.wav
2797,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_ring_sad.wav
2798,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_chair_sad.wav
2799,female_sad,TESS,../../../emotion_data/TESS Toronto emotional speech set data/YAF_sad/YAF_soup_sad.wav
0,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_DFA_ANG_XX.wav
1,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_DFA_DIS_XX.wav
2,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_DFA_FEA_XX.wav
3,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_DFA_HAP_XX.wav
4,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_DFA_NEU_XX.wav
5,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_DFA_SAD_XX.wav
6,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_IEO_ANG_HI.wav
7,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_IEO_ANG_LO.wav
8,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_IEO_ANG_MD.wav
9,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_IEO_DIS_HI.wav
10,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_IEO_DIS_LO.wav
11,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_IEO_DIS_MD.wav
12,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_IEO_FEA_HI.wav
13,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_IEO_FEA_LO.wav
14,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_IEO_FEA_MD.wav
15,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_IEO_HAP_HI.wav
16,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_IEO_HAP_LO.wav
17,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_IEO_HAP_MD.wav
18,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_IEO_NEU_XX.wav
19,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_IEO_SAD_HI.wav
20,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_IEO_SAD_LO.wav
21,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_IEO_SAD_MD.wav
22,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_IOM_ANG_XX.wav
23,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_IOM_DIS_XX.wav
24,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_IOM_FEA_XX.wav
25,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_IOM_HAP_XX.wav
26,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_IOM_NEU_XX.wav
27,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_IOM_SAD_XX.wav
28,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_ITH_ANG_XX.wav
29,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_ITH_DIS_XX.wav
30,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_ITH_FEA_XX.wav
31,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_ITH_HAP_XX.wav
32,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_ITH_NEU_XX.wav
33,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_ITH_SAD_XX.wav
34,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_ITS_ANG_XX.wav
35,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_ITS_DIS_XX.wav
36,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_ITS_FEA_XX.wav
37,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_ITS_HAP_XX.wav
38,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_ITS_NEU_XX.wav
39,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_ITS_SAD_XX.wav
40,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_IWL_ANG_XX.wav
41,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_IWL_DIS_XX.wav
42,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_IWL_FEA_XX.wav
43,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_IWL_HAP_XX.wav
44,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_IWL_NEU_XX.wav
45,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_IWL_SAD_XX.wav
46,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_IWW_ANG_XX.wav
47,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_IWW_DIS_XX.wav
48,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_IWW_FEA_XX.wav
49,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_IWW_HAP_XX.wav
50,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_IWW_NEU_XX.wav
51,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_IWW_SAD_XX.wav
52,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_MTI_ANG_XX.wav
53,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_MTI_DIS_XX.wav
54,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_MTI_FEA_XX.wav
55,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_MTI_HAP_XX.wav
56,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_MTI_NEU_XX.wav
57,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_MTI_SAD_XX.wav
58,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_TAI_ANG_XX.wav
59,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_TAI_DIS_XX.wav
60,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_TAI_FEA_XX.wav
61,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_TAI_HAP_XX.wav
62,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_TAI_NEU_XX.wav
63,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_TAI_SAD_XX.wav
64,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_TIE_ANG_XX.wav
65,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_TIE_DIS_XX.wav
66,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_TIE_FEA_XX.wav
67,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_TIE_HAP_XX.wav
68,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_TIE_NEU_XX.wav
69,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_TIE_SAD_XX.wav
70,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_TSI_ANG_XX.wav
71,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_TSI_DIS_XX.wav
72,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_TSI_FEA_XX.wav
73,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_TSI_HAP_XX.wav
74,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_TSI_NEU_XX.wav
75,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_TSI_SAD_XX.wav
76,male_angry,CREMA,../../../emotion_data/AudioWAV/1001_WSI_ANG_XX.wav
77,male_disgust,CREMA,../../../emotion_data/AudioWAV/1001_WSI_DIS_XX.wav
78,male_fear,CREMA,../../../emotion_data/AudioWAV/1001_WSI_FEA_XX.wav
79,male_happy,CREMA,../../../emotion_data/AudioWAV/1001_WSI_HAP_XX.wav
80,male_neutral,CREMA,../../../emotion_data/AudioWAV/1001_WSI_NEU_XX.wav
81,male_sad,CREMA,../../../emotion_data/AudioWAV/1001_WSI_SAD_XX.wav
82,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_DFA_ANG_XX.wav
83,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_DFA_DIS_XX.wav
84,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_DFA_FEA_XX.wav
85,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_DFA_HAP_XX.wav
86,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_DFA_NEU_XX.wav
87,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_DFA_SAD_XX.wav
88,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_IEO_ANG_HI.wav
89,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_IEO_ANG_LO.wav
90,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_IEO_ANG_MD.wav
91,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_IEO_DIS_HI.wav
92,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_IEO_DIS_LO.wav
93,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_IEO_DIS_MD.wav
94,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_IEO_FEA_HI.wav
95,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_IEO_FEA_LO.wav
96,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_IEO_FEA_MD.wav
97,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_IEO_HAP_HI.wav
98,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_IEO_HAP_LO.wav
99,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_IEO_HAP_MD.wav
100,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_IEO_NEU_XX.wav
101,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_IEO_SAD_HI.wav
102,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_IEO_SAD_LO.wav
103,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_IEO_SAD_MD.wav
104,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_IOM_ANG_XX.wav
105,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_IOM_DIS_XX.wav
106,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_IOM_FEA_XX.wav
107,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_IOM_HAP_XX.wav
108,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_IOM_NEU_XX.wav
109,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_IOM_SAD_XX.wav
110,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_ITH_ANG_XX.wav
111,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_ITH_DIS_XX.wav
112,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_ITH_FEA_XX.wav
113,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_ITH_HAP_XX.wav
114,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_ITH_NEU_XX.wav
115,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_ITH_SAD_XX.wav
116,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_ITS_ANG_XX.wav
117,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_ITS_DIS_XX.wav
118,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_ITS_FEA_XX.wav
119,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_ITS_HAP_XX.wav
120,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_ITS_NEU_XX.wav
121,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_ITS_SAD_XX.wav
122,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_IWL_ANG_XX.wav
123,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_IWL_DIS_XX.wav
124,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_IWL_FEA_XX.wav
125,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_IWL_HAP_XX.wav
126,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_IWL_NEU_XX.wav
127,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_IWL_SAD_XX.wav
128,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_IWW_ANG_XX.wav
129,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_IWW_DIS_XX.wav
130,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_IWW_FEA_XX.wav
131,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_IWW_HAP_XX.wav
132,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_IWW_NEU_XX.wav
133,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_IWW_SAD_XX.wav
134,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_MTI_ANG_XX.wav
135,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_MTI_DIS_XX.wav
136,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_MTI_FEA_XX.wav
137,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_MTI_HAP_XX.wav
138,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_MTI_NEU_XX.wav
139,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_MTI_SAD_XX.wav
140,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_TAI_ANG_XX.wav
141,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_TAI_DIS_XX.wav
142,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_TAI_FEA_XX.wav
143,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_TAI_HAP_XX.wav
144,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_TAI_NEU_XX.wav
145,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_TAI_SAD_XX.wav
146,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_TIE_ANG_XX.wav
147,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_TIE_DIS_XX.wav
148,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_TIE_FEA_XX.wav
149,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_TIE_HAP_XX.wav
150,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_TIE_SAD_XX.wav
151,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_TSI_ANG_XX.wav
152,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_TSI_DIS_XX.wav
153,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_TSI_FEA_XX.wav
154,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_TSI_HAP_XX.wav
155,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_TSI_NEU_XX.wav
156,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_TSI_SAD_XX.wav
157,female_angry,CREMA,../../../emotion_data/AudioWAV/1002_WSI_ANG_XX.wav
158,female_disgust,CREMA,../../../emotion_data/AudioWAV/1002_WSI_DIS_XX.wav
159,female_fear,CREMA,../../../emotion_data/AudioWAV/1002_WSI_FEA_XX.wav
160,female_happy,CREMA,../../../emotion_data/AudioWAV/1002_WSI_HAP_XX.wav
161,female_neutral,CREMA,../../../emotion_data/AudioWAV/1002_WSI_NEU_XX.wav
162,female_sad,CREMA,../../../emotion_data/AudioWAV/1002_WSI_SAD_XX.wav
163,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_DFA_ANG_XX.wav
164,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_DFA_DIS_XX.wav
165,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_DFA_FEA_XX.wav
166,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_DFA_HAP_XX.wav
167,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_DFA_NEU_XX.wav
168,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_DFA_SAD_XX.wav
169,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_IEO_ANG_HI.wav
170,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_IEO_ANG_LO.wav
171,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_IEO_ANG_MD.wav
172,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_IEO_DIS_HI.wav
173,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_IEO_DIS_LO.wav
174,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_IEO_DIS_MD.wav
175,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_IEO_FEA_HI.wav
176,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_IEO_FEA_LO.wav
177,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_IEO_FEA_MD.wav
178,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_IEO_HAP_HI.wav
179,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_IEO_HAP_LO.wav
180,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_IEO_HAP_MD.wav
181,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_IEO_NEU_XX.wav
182,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_IEO_SAD_HI.wav
183,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_IEO_SAD_LO.wav
184,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_IEO_SAD_MD.wav
185,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_IOM_ANG_XX.wav
186,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_IOM_DIS_XX.wav
187,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_IOM_FEA_XX.wav
188,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_IOM_HAP_XX.wav
189,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_IOM_NEU_XX.wav
190,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_IOM_SAD_XX.wav
191,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_ITH_ANG_XX.wav
192,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_ITH_DIS_XX.wav
193,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_ITH_FEA_XX.wav
194,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_ITH_HAP_XX.wav
195,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_ITH_NEU_XX.wav
196,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_ITH_SAD_XX.wav
197,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_ITS_ANG_XX.wav
198,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_ITS_DIS_XX.wav
199,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_ITS_FEA_XX.wav
200,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_ITS_HAP_XX.wav
201,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_ITS_NEU_XX.wav
202,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_ITS_SAD_XX.wav
203,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_IWL_ANG_XX.wav
204,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_IWL_DIS_XX.wav
205,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_IWL_FEA_XX.wav
206,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_IWL_HAP_XX.wav
207,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_IWL_NEU_XX.wav
208,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_IWL_SAD_XX.wav
209,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_IWW_ANG_XX.wav
210,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_IWW_DIS_XX.wav
211,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_IWW_FEA_XX.wav
212,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_IWW_HAP_XX.wav
213,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_IWW_NEU_XX.wav
214,female_sad,CREMA,../../../emotion_data/AudioWAV/1003_IWW_SAD_XX.wav
215,female_angry,CREMA,../../../emotion_data/AudioWAV/1003_MTI_ANG_XX.wav
216,female_disgust,CREMA,../../../emotion_data/AudioWAV/1003_MTI_DIS_XX.wav
217,female_fear,CREMA,../../../emotion_data/AudioWAV/1003_MTI_FEA_XX.wav
218,female_happy,CREMA,../../../emotion_data/AudioWAV/1003_MTI_HAP_XX.wav
219,female_neutral,CREMA,../../../emotion_data/AudioWAV/1003_MTI_NEU_XX.wav
